Product_Launch_Id,Product_Category,Weeks_Since_Launch,Stores_Selling,Units_that_sold_that_week,Distinct_Customers_Buying_At_Least_Once_Cumulative,Distinct_Customers_Buying_More_Than_Once_Cumulative,Cumulative_Units_Sold_To_Convenience_At_Home_Customers,Cumulative_Units_Sold_To_Family_Focussed_Customers,Cumulative_Units_Sold_To_Finest_Customers,Cumulative_Units_Sold_To_Grab_and_Go_Customers,Cumulative_Units_Sold_To_Shoppers_On_A_Budget,Cumulative_Units_Sold_To_Traditional_Homes_Customers,Cumulative_Units_Sold_To_Watching_The_Waistline_Customers,Cumulative_Units_Sold_To_Least_Price_Sensitive_Customers,Cumulative_Units_Sold_To_Price_Sensitive_Customers,Cumulative_Units_Sold_To_Splurge_And_Save_Customers,Cumulative_Units_Sold_To_Very_Price_Sensitive_Customers
3535,Games,6,351,506,1080,9,244,35,185,111,83,267,154,248,506,108,203
3535,Games,7,260,440,1474,16,357,53,262,142,118,354,210,294,698,147,339
3535,Games,8,305,636,1962,26,506,70,370,194,164,501,279,351,913,196,604
3535,Games,9,193,383,2238,43,590,79,441,221,185,616,308,369,1041,227,768
3535,Games,10,70,106,2327,49,619,81,457,233,192,640,313,372,1078,232,816
3535,Games,11,43,86,2380,51,638,90,475,236,199,659,317,378,1113,234,850
3535,Games,12,33,47,2420,52,647,93,484,238,200,672,321,385,1129,235,866
3535,Games,13,27,35,2451,52,652,93,491,239,203,685,324,390,1140,241,874
3535,Games,14,30,,,,,,,,,,,,,,
3535,Games,15,29,,,,,,,,,,,,,,
3535,Games,16,14,,,,,,,,,,,,,,
3535,Games,17,18,,,,,,,,,,,,,,
3535,Games,18,17,,,,,,,,,,,,,,
3535,Games,19,11,,,,,,,,,,,,,,
3535,Games,20,14,,,,,,,,,,,,,,
3535,Games,21,13,,,,,,,,,,,,,,
3535,Games,22,11,,,,,,,,,,,,,,
3535,Games,23,11,,,,,,,,,,,,,,
3535,Games,24,9,,,,,,,,,,,,,,
3535,Games,25,15,,,,,,,,,,,,,,
3535,Games,26,13,,,,,,,,,,,,,,
3573,Citrus,1,15,50,40,0,20,1,7,2,10,2,5,5,15,3,24
3573,Citrus,2,93,469,477,4,153,22,87,33,76,53,47,80,197,41,142
3573,Citrus,3,77,148,603,8,180,31,108,48,93,72,71,119,264,45,163
3573,Citrus,4,41,63,659,11,200,32,115,53,103,78,80,128,294,53,173
3573,Citrus,5,14,17,676,11,203,34,118,53,104,81,81,130,303,56,173
3573,Citrus,6,44,69,741,11,222,41,124,59,106,89,96,149,328,64,184
3573,Citrus,7,115,243,975,13,273,66,145,75,124,133,127,192,412,104,214
3573,Citrus,8,150,272,1222,29,303,96,164,97,153,178,186,263,496,137,253
3573,Citrus,9,140,245,1441,46,353,111,184,112,167,216,227,317,582,165,274
3573,Citrus,10,109,196,1613,60,387,132,199,129,185,244,267,375,654,181,303
3573,Citrus,11,88,151,1745,66,409,146,207,134,197,262,313,425,691,205,317
3573,Citrus,12,129,241,1953,83,456,170,230,152,209,292,364,485,784,226,344
3573,Citrus,13,116,202,2127,100,507,183,248,163,221,324,386,524,850,249,373
3573,Citrus,14,100,,,,,,,,,,,,,,
3573,Citrus,15,126,,,,,,,,,,,,,,
3573,Citrus,16,137,,,,,,,,,,,,,,
3573,Citrus,17,61,,,,,,,,,,,,,,
3573,Citrus,18,74,,,,,,,,,,,,,,
3573,Citrus,19,133,,,,,,,,,,,,,,
3573,Citrus,20,62,,,,,,,,,,,,,,
3573,Citrus,21,60,,,,,,,,,,,,,,
3573,Citrus,22,99,,,,,,,,,,,,,,
3573,Citrus,23,99,,,,,,,,,,,,,,
3573,Citrus,24,214,,,,,,,,,,,,,,
3573,Citrus,25,169,,,,,,,,,,,,,,
3573,Citrus,26,194,,,,,,,,,,,,,,
3583,Video Games,1,107,302,293,2,39,24,30,11,16,97,48,47,102,32,78
3583,Video Games,2,67,111,399,6,55,29,35,14,25,134,74,73,144,47,98
3583,Video Games,3,46,65,464,6,67,33,45,15,28,151,82,86,165,56,111
3583,Video Games,4,25,26,490,6,70,33,48,15,28,161,88,96,174,57,113
3583,Video Games,5,10,13,502,7,74,34,50,15,28,162,90,100,178,58,114
3583,Video Games,6,13,13,515,7,77,37,50,15,30,164,91,102,184,59,116
3583,Video Games,7,9,9,524,7,79,37,51,15,31,165,93,102,188,59,119
3583,Video Games,8,13,13,537,7,81,39,52,15,33,168,93,103,190,59,126
3583,Video Games,9,10,10,547,7,83,40,53,15,33,170,94,106,191,60,128
3583,Video Games,10,27,32,576,9,88,43,58,17,34,180,99,109,206,61,138
3583,Video Games,11,32,37,607,13,92,46,60,19,37,190,103,113,216,64,149
3583,Video Games,12,29,34,639,13,101,47,62,19,37,203,107,114,228,67,162
3583,Video Games,13,20,26,663,14,107,49,63,22,39,208,111,115,239,72,167
3583,Video Games,14,46,,,,,,,,,,,,,,
3583,Video Games,15,8,,,,,,,,,,,,,,
3583,Video Games,16,5,,,,,,,,,,,,,,
3583,Video Games,17,6,,,,,,,,,,,,,,
3583,Video Games,18,5,,,,,,,,,,,,,,
3583,Video Games,19,6,,,,,,,,,,,,,,
3583,Video Games,20,1,,,,,,,,,,,,,,
3583,Video Games,21,8,,,,,,,,,,,,,,
3583,Video Games,22,4,,,,,,,,,,,,,,
3583,Video Games,23,7,,,,,,,,,,,,,,
3583,Video Games,24,2,,,,,,,,,,,,,,
3583,Video Games,25,28,,,,,,,,,,,,,,
3583,Video Games,26,3,,,,,,,,,,,,,,
3585,Video Games,1,91,229,209,4,29,34,22,4,11,79,39,28,82,36,72
3585,Video Games,2,64,96,297,6,42,41,35,7,13,117,57,42,111,48,109
3585,Video Games,3,33,44,340,7,49,45,38,10,14,128,69,47,128,52,123
3585,Video Games,4,29,37,377,7,56,51,42,11,14,141,74,50,142,58,135
3585,Video Games,5,25,30,404,8,61,55,46,14,15,146,81,54,155,65,140
3585,Video Games,6,13,15,418,9,64,55,49,14,15,151,85,56,162,65,146
3585,Video Games,7,21,26,443,10,73,58,51,14,16,157,90,62,171,68,153
3585,Video Games,8,10,13,456,10,75,59,53,14,16,161,92,63,173,71,159
3585,Video Games,9,13,17,471,11,78,61,54,14,16,165,99,66,184,72,161
3585,Video Games,10,11,12,483,11,80,62,54,14,16,168,104,69,186,77,163
3585,Video Games,11,10,10,492,12,81,62,55,14,17,170,108,71,192,77,164
3585,Video Games,12,4,4,496,12,81,62,55,15,17,170,110,71,194,78,164
3585,Video Games,13,4,4,500,12,81,62,55,16,17,171,112,73,195,79,164
3585,Video Games,14,6,,,,,,,,,,,,,,
3585,Video Games,15,7,,,,,,,,,,,,,,
3585,Video Games,16,9,,,,,,,,,,,,,,
3585,Video Games,17,8,,,,,,,,,,,,,,
3585,Video Games,18,7,,,,,,,,,,,,,,
3585,Video Games,19,6,,,,,,,,,,,,,,
3585,Video Games,20,9,,,,,,,,,,,,,,
3585,Video Games,21,3,,,,,,,,,,,,,,
3585,Video Games,22,4,,,,,,,,,,,,,,
3585,Video Games,23,7,,,,,,,,,,,,,,
3585,Video Games,24,11,,,,,,,,,,,,,,
3585,Video Games,25,7,,,,,,,,,,,,,,
3585,Video Games,26,7,,,,,,,,,,,,,,
3641,Cookie/Cracker Multi-Pks,1,26,30,29,0,4,1,6,2,5,5,4,9,7,6,4
3641,Cookie/Cracker Multi-Pks,2,408,650,617,13,125,27,126,59,73,147,52,119,269,62,140
3641,Cookie/Cracker Multi-Pks,3,503,859,1380,41,303,73,282,150,149,320,106,263,593,132,357
3641,Cookie/Cracker Multi-Pks,4,295,411,1741,66,363,88,348,201,194,404,145,374,720,174,434
3641,Cookie/Cracker Multi-Pks,5,341,469,2112,110,438,103,422,279,254,494,181,493,905,214,513
3641,Cookie/Cracker Multi-Pks,6,272,335,2385,139,506,111,469,323,290,568,208,584,1036,253,551
3641,Cookie/Cracker Multi-Pks,7,311,419,2711,172,565,123,540,373,337,649,265,713,1182,292,606
3641,Cookie/Cracker Multi-Pks,8,355,451,3060,218,642,135,616,430,390,732,312,840,1345,338,662
3641,Cookie/Cracker Multi-Pks,9,373,502,3450,261,730,151,703,492,427,836,364,963,1533,390,730
3641,Cookie/Cracker Multi-Pks,10,350,458,3793,308,805,164,798,541,476,922,415,1076,1707,439,801
3641,Cookie/Cracker Multi-Pks,11,533,828,4403,378,979,201,918,621,560,1068,516,1245,2001,538,975
3641,Cookie/Cracker Multi-Pks,12,381,527,4789,432,1085,225,1007,698,608,1152,561,1392,2189,588,1053
3641,Cookie/Cracker Multi-Pks,13,283,345,5020,478,1145,240,1058,737,638,1224,596,1497,2305,625,1091
3641,Cookie/Cracker Multi-Pks,14,327,,,,,,,,,,,,,,
3641,Cookie/Cracker Multi-Pks,15,308,,,,,,,,,,,,,,
3641,Cookie/Cracker Multi-Pks,16,302,,,,,,,,,,,,,,
3641,Cookie/Cracker Multi-Pks,17,453,,,,,,,,,,,,,,
3641,Cookie/Cracker Multi-Pks,18,396,,,,,,,,,,,,,,
3641,Cookie/Cracker Multi-Pks,19,254,,,,,,,,,,,,,,
3641,Cookie/Cracker Multi-Pks,20,191,,,,,,,,,,,,,,
3641,Cookie/Cracker Multi-Pks,21,169,,,,,,,,,,,,,,
3641,Cookie/Cracker Multi-Pks,22,205,,,,,,,,,,,,,,
3641,Cookie/Cracker Multi-Pks,23,208,,,,,,,,,,,,,,
3641,Cookie/Cracker Multi-Pks,24,285,,,,,,,,,,,,,,
3641,Cookie/Cracker Multi-Pks,25,332,,,,,,,,,,,,,,
3641,Cookie/Cracker Multi-Pks,26,307,,,,,,,,,,,,,,
3645,Cookie/Cracker Multi-Pks,1,3,3,3,0,1,0,1,0,0,0,1,1,1,1,0
3645,Cookie/Cracker Multi-Pks,2,7,7,10,0,2,0,5,0,0,1,2,2,5,2,0
3645,Cookie/Cracker Multi-Pks,3,8,10,17,1,6,0,6,0,0,1,7,6,10,3,0
3645,Cookie/Cracker Multi-Pks,4,9,9,26,1,8,0,8,0,0,3,10,10,12,6,0
3645,Cookie/Cracker Multi-Pks,5,32,41,65,1,12,0,15,3,4,18,14,26,28,8,3
3645,Cookie/Cracker Multi-Pks,6,98,106,170,2,26,4,35,12,8,46,33,62,71,22,8
3645,Cookie/Cracker Multi-Pks,7,162,175,341,4,64,8,61,25,19,100,52,115,140,42,26
3645,Cookie/Cracker Multi-Pks,8,209,228,559,9,100,13,102,44,34,166,76,198,219,57,51
3645,Cookie/Cracker Multi-Pks,9,161,180,728,15,131,15,129,62,44,220,96,271,277,68,66
3645,Cookie/Cracker Multi-Pks,10,175,192,899,29,163,17,164,79,62,260,129,338,358,88,73
3645,Cookie/Cracker Multi-Pks,11,426,550,1405,46,236,26,316,119,78,409,181,478,572,125,171
3645,Cookie/Cracker Multi-Pks,12,631,931,2253,76,381,46,590,172,132,655,246,645,997,204,332
3645,Cookie/Cracker Multi-Pks,13,712,1123,3273,125,544,67,874,255,189,996,332,856,1494,289,558
3645,Cookie/Cracker Multi-Pks,14,683,,,,,,,,,,,,,,
3645,Cookie/Cracker Multi-Pks,15,612,,,,,,,,,,,,,,
3645,Cookie/Cracker Multi-Pks,16,368,,,,,,,,,,,,,,
3645,Cookie/Cracker Multi-Pks,17,278,,,,,,,,,,,,,,
3645,Cookie/Cracker Multi-Pks,18,238,,,,,,,,,,,,,,
3645,Cookie/Cracker Multi-Pks,19,236,,,,,,,,,,,,,,
3645,Cookie/Cracker Multi-Pks,20,289,,,,,,,,,,,,,,
3645,Cookie/Cracker Multi-Pks,21,235,,,,,,,,,,,,,,
3645,Cookie/Cracker Multi-Pks,22,208,,,,,,,,,,,,,,
3645,Cookie/Cracker Multi-Pks,23,170,,,,,,,,,,,,,,
3645,Cookie/Cracker Multi-Pks,24,152,,,,,,,,,,,,,,
3645,Cookie/Cracker Multi-Pks,25,206,,,,,,,,,,,,,,
3645,Cookie/Cracker Multi-Pks,26,178,,,,,,,,,,,,,,
3658,Cnv Breakfast&wholesome Snks,1,62,81,68,2,12,1,5,31,4,14,14,25,32,9,14
3658,Cnv Breakfast&wholesome Snks,2,200,296,294,22,45,7,25,150,20,67,53,115,143,61,45
3658,Cnv Breakfast&wholesome Snks,3,309,450,605,66,107,13,45,301,52,145,135,276,276,142,92
3658,Cnv Breakfast&wholesome Snks,4,336,490,892,139,165,21,70,462,86,221,237,470,436,204,135
3658,Cnv Breakfast&wholesome Snks,5,341,508,1160,213,239,35,98,653,118,294,314,647,602,291,186
3658,Cnv Breakfast&wholesome Snks,6,407,620,1497,296,309,48,130,855,165,401,426,880,789,384,248
3658,Cnv Breakfast&wholesome Snks,7,399,569,1785,375,373,63,161,1045,218,492,522,1080,978,478,298
3658,Cnv Breakfast&wholesome Snks,8,419,657,2063,475,456,82,205,1276,262,574,637,1307,1200,575,363
3658,Cnv Breakfast&wholesome Snks,9,471,717,2404,562,558,93,260,1515,329,670,739,1539,1455,681,432
3658,Cnv Breakfast&wholesome Snks,10,506,835,2782,658,683,111,300,1773,383,811,888,1814,1730,804,527
3658,Cnv Breakfast&wholesome Snks,11,765,1381,3580,769,930,149,435,2114,494,1031,1103,2153,2244,1006,754
3658,Cnv Breakfast&wholesome Snks,12,824,1556,4469,894,1232,200,564,2470,650,1294,1321,2494,2820,1256,1034
3658,Cnv Breakfast&wholesome Snks,13,881,1836,5461,1061,1530,243,762,2852,821,1617,1608,2912,3481,1458,1398
3658,Cnv Breakfast&wholesome Snks,14,894,,,,,,,,,,,,,,
3658,Cnv Breakfast&wholesome Snks,15,697,,,,,,,,,,,,,,
3658,Cnv Breakfast&wholesome Snks,16,601,,,,,,,,,,,,,,
3658,Cnv Breakfast&wholesome Snks,17,708,,,,,,,,,,,,,,
3658,Cnv Breakfast&wholesome Snks,18,703,,,,,,,,,,,,,,
3658,Cnv Breakfast&wholesome Snks,19,512,,,,,,,,,,,,,,
3658,Cnv Breakfast&wholesome Snks,20,418,,,,,,,,,,,,,,
3658,Cnv Breakfast&wholesome Snks,21,432,,,,,,,,,,,,,,
3658,Cnv Breakfast&wholesome Snks,22,404,,,,,,,,,,,,,,
3658,Cnv Breakfast&wholesome Snks,23,399,,,,,,,,,,,,,,
3658,Cnv Breakfast&wholesome Snks,24,703,,,,,,,,,,,,,,
3658,Cnv Breakfast&wholesome Snks,25,736,,,,,,,,,,,,,,
3658,Cnv Breakfast&wholesome Snks,26,474,,,,,,,,,,,,,,
3718,Shave,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
3718,Shave,2,4,4,5,0,1,1,0,1,0,1,1,2,1,0,2
3718,Shave,3,12,12,17,0,1,1,0,3,0,4,7,9,3,1,2
3718,Shave,4,21,21,38,0,4,1,4,6,1,6,13,14,12,2,5
3718,Shave,5,33,35,72,0,13,3,6,8,4,16,20,26,29,4,9
3718,Shave,6,53,54,123,2,15,7,10,16,11,33,29,44,49,11,16
3718,Shave,7,69,69,192,2,22,10,16,26,24,46,40,63,73,22,24
3718,Shave,8,57,60,249,3,36,15,18,30,30,60,53,80,100,28,32
3718,Shave,9,62,63,311,4,49,20,31,34,36,71,60,92,119,38,47
3718,Shave,10,66,67,376,6,58,28,37,37,49,87,72,109,147,49,57
3718,Shave,11,57,61,433,7,70,31,44,40,54,96,89,129,167,55,68
3718,Shave,12,79,83,510,11,93,37,49,48,57,119,100,158,195,63,80
3718,Shave,13,74,80,585,13,108,42,58,57,64,133,113,176,227,71,92
3718,Shave,14,105,,,,,,,,,,,,,,
3718,Shave,15,110,,,,,,,,,,,,,,
3718,Shave,16,103,,,,,,,,,,,,,,
3718,Shave,17,82,,,,,,,,,,,,,,
3718,Shave,18,73,,,,,,,,,,,,,,
3718,Shave,19,61,,,,,,,,,,,,,,
3718,Shave,20,64,,,,,,,,,,,,,,
3718,Shave,21,64,,,,,,,,,,,,,,
3718,Shave,22,51,,,,,,,,,,,,,,
3718,Shave,23,57,,,,,,,,,,,,,,
3718,Shave,24,55,,,,,,,,,,,,,,
3718,Shave,25,64,,,,,,,,,,,,,,
3718,Shave,26,53,,,,,,,,,,,,,,
3728,Beef:grinds,1,6,7,6,0,1,0,0,0,1,4,0,2,0,3,1
3728,Beef:grinds,2,21,29,31,0,9,0,2,3,4,8,8,13,15,5,1
3728,Beef:grinds,3,45,76,86,2,33,0,4,14,9,19,27,41,40,17,4
3728,Beef:grinds,4,38,53,130,3,44,2,11,22,13,22,38,63,57,19,9
3728,Beef:grinds,5,59,98,197,5,76,4,15,28,17,29,72,105,87,31,15
3728,Beef:grinds,6,64,97,269,10,93,8,21,40,32,37,93,146,114,36,24
3728,Beef:grinds,7,68,108,345,18,107,10,29,50,44,54,122,186,147,53,25
3728,Beef:grinds,8,63,105,415,27,131,18,35,53,63,61,152,227,177,66,38
3728,Beef:grinds,9,72,124,504,30,154,22,42,71,71,78,183,273,219,74,48
3728,Beef:grinds,10,64,95,573,36,177,24,46,83,79,85,204,315,232,84,56
3728,Beef:grinds,11,61,109,645,45,199,36,48,98,83,103,234,367,268,94,61
3728,Beef:grinds,12,57,88,706,54,215,39,58,111,87,112,258,396,301,102,67
3728,Beef:grinds,13,58,97,764,64,238,43,62,116,94,125,287,431,338,112,70
3728,Beef:grinds,14,63,,,,,,,,,,,,,,
3728,Beef:grinds,15,61,,,,,,,,,,,,,,
3728,Beef:grinds,16,64,,,,,,,,,,,,,,
3728,Beef:grinds,17,79,,,,,,,,,,,,,,
3728,Beef:grinds,18,65,,,,,,,,,,,,,,
3728,Beef:grinds,19,72,,,,,,,,,,,,,,
3728,Beef:grinds,20,39,,,,,,,,,,,,,,
3728,Beef:grinds,21,70,,,,,,,,,,,,,,
3728,Beef:grinds,22,58,,,,,,,,,,,,,,
3728,Beef:grinds,23,64,,,,,,,,,,,,,,
3728,Beef:grinds,24,53,,,,,,,,,,,,,,
3728,Beef:grinds,25,57,,,,,,,,,,,,,,
3728,Beef:grinds,26,130,,,,,,,,,,,,,,
3743,Baking Mixes,1,15,24,24,0,4,0,2,1,2,11,3,12,8,1,1
3743,Baking Mixes,2,43,67,87,0,13,1,11,5,5,27,20,34,34,7,6
3743,Baking Mixes,3,56,81,164,1,36,2,24,11,8,44,28,56,61,17,17
3743,Baking Mixes,4,87,130,284,2,68,6,34,23,19,71,50,100,106,32,27
3743,Baking Mixes,5,118,146,426,2,102,9,50,41,31,100,75,149,151,52,42
3743,Baking Mixes,6,186,276,689,10,165,12,100,63,45,158,109,235,249,77,77
3743,Baking Mixes,7,255,353,1022,17,254,29,153,91,70,226,154,343,375,114,121
3743,Baking Mixes,8,280,402,1400,26,351,44,214,122,94,302,203,467,518,147,169
3743,Baking Mixes,9,237,342,1710,35,431,58,271,153,126,362,236,569,644,182,216
3743,Baking Mixes,10,319,480,2130,50,518,68,365,205,161,445,292,707,803,224,286
3743,Baking Mixes,11,346,537,2596,75,644,92,454,241,210,558,331,842,997,281,371
3743,Baking Mixes,12,386,682,3196,92,810,120,567,289,267,700,394,995,1232,352,513
3743,Baking Mixes,13,389,894,3851,123,1044,158,749,339,331,893,448,1052,1527,417,898
3743,Baking Mixes,14,219,,,,,,,,,,,,,,
3743,Baking Mixes,15,117,,,,,,,,,,,,,,
3743,Baking Mixes,16,77,,,,,,,,,,,,,,
3743,Baking Mixes,17,33,,,,,,,,,,,,,,
3743,Baking Mixes,18,19,,,,,,,,,,,,,,
3743,Baking Mixes,19,19,,,,,,,,,,,,,,
3743,Baking Mixes,20,17,,,,,,,,,,,,,,
3743,Baking Mixes,21,19,,,,,,,,,,,,,,
3743,Baking Mixes,22,7,,,,,,,,,,,,,,
3743,Baking Mixes,23,4,,,,,,,,,,,,,,
3743,Baking Mixes,24,2,,,,,,,,,,,,,,
3743,Baking Mixes,25,2,,,,,,,,,,,,,,
3743,Baking Mixes,26,3,,,,,,,,,,,,,,
3744,Baking Mixes,1,5,5,5,0,1,0,1,0,1,0,1,1,1,0,1
3744,Baking Mixes,2,15,20,23,0,5,1,3,1,2,6,3,5,9,1,5
3744,Baking Mixes,3,32,36,57,0,12,2,10,5,7,16,5,13,32,2,9
3744,Baking Mixes,4,44,54,107,0,25,2,25,10,10,23,10,28,53,3,19
3744,Baking Mixes,5,69,82,185,1,38,4,42,16,15,41,18,46,88,11,26
3744,Baking Mixes,6,100,122,301,1,64,6,70,32,19,67,28,80,134,17,51
3744,Baking Mixes,7,119,145,439,4,99,9,105,43,26,88,46,118,180,28,85
3744,Baking Mixes,8,174,221,641,9,137,24,136,62,36,137,75,182,256,42,112
3744,Baking Mixes,9,190,237,862,11,189,33,177,84,47,186,108,246,351,61,151
3744,Baking Mixes,10,272,386,1205,28,265,42,240,121,77,264,147,355,473,90,216
3744,Baking Mixes,11,316,431,1582,47,366,57,309,157,103,356,201,458,638,132,287
3744,Baking Mixes,12,423,680,2181,74,528,76,432,201,145,490,281,621,866,186,437
3744,Baking Mixes,13,336,756,2725,92,734,120,565,240,205,623,343,659,1067,230,815
3744,Baking Mixes,14,236,,,,,,,,,,,,,,
3744,Baking Mixes,15,133,,,,,,,,,,,,,,
3744,Baking Mixes,16,71,,,,,,,,,,,,,,
3744,Baking Mixes,17,49,,,,,,,,,,,,,,
3744,Baking Mixes,18,30,,,,,,,,,,,,,,
3744,Baking Mixes,19,15,,,,,,,,,,,,,,
3744,Baking Mixes,20,11,,,,,,,,,,,,,,
3744,Baking Mixes,21,10,,,,,,,,,,,,,,
3744,Baking Mixes,22,5,,,,,,,,,,,,,,
3744,Baking Mixes,23,5,,,,,,,,,,,,,,
3744,Baking Mixes,24,7,,,,,,,,,,,,,,
3744,Baking Mixes,25,2,,,,,,,,,,,,,,
3744,Baking Mixes,26,3,,,,,,,,,,,,,,
3753,Domestic Goods,1,2,3,2,0,0,0,0,0,0,1,0,0,1,0,0
3753,Domestic Goods,2,28,35,36,0,10,0,8,4,0,8,2,6,15,2,8
3753,Domestic Goods,3,70,90,117,0,29,12,23,6,6,32,7,23,47,17,21
3753,Domestic Goods,4,92,149,230,5,65,23,48,12,20,64,20,64,95,27,56
3753,Domestic Goods,5,103,162,356,6,103,31,67,21,36,113,35,103,138,40,105
3753,Domestic Goods,6,159,260,557,21,156,44,123,34,54,156,66,146,222,66,170
3753,Domestic Goods,7,213,416,867,31,228,60,189,56,86,244,125,226,348,103,265
3753,Domestic Goods,8,292,634,1333,70,370,93,294,85,141,362,171,316,592,153,408
3753,Domestic Goods,9,391,1127,2112,137,644,157,466,152,256,579,257,457,1032,279,679
3753,Domestic Goods,10,156,278,2310,159,696,171,512,168,282,637,275,490,1149,301,731
3753,Domestic Goods,11,110,222,2449,181,731,189,546,182,312,682,289,528,1212,319,798
3753,Domestic Goods,12,73,149,2545,197,753,193,585,194,325,707,303,539,1262,334,841
3753,Domestic Goods,13,37,79,2589,208,762,197,596,199,337,724,306,550,1283,340,863
3753,Domestic Goods,14,18,,,,,,,,,,,,,,
3753,Domestic Goods,15,21,,,,,,,,,,,,,,
3753,Domestic Goods,16,29,,,,,,,,,,,,,,
3753,Domestic Goods,17,41,,,,,,,,,,,,,,
3753,Domestic Goods,18,27,,,,,,,,,,,,,,
3753,Domestic Goods,19,21,,,,,,,,,,,,,,
3753,Domestic Goods,20,15,,,,,,,,,,,,,,
3753,Domestic Goods,21,10,,,,,,,,,,,,,,
3753,Domestic Goods,22,3,,,,,,,,,,,,,,
3753,Domestic Goods,23,2,,,,,,,,,,,,,,
3753,Domestic Goods,24,2,,,,,,,,,,,,,,
3753,Domestic Goods,25,2,,,,,,,,,,,,,,
3753,Domestic Goods,26,1,,,,,,,,,,,,,,
3772,Croutons/Bread Stick&salad Top,1,46,56,50,0,15,3,8,7,4,13,4,18,22,6,7
3772,Croutons/Bread Stick&salad Top,2,163,221,252,0,75,14,32,34,31,50,29,80,96,35,53
3772,Croutons/Bread Stick&salad Top,3,516,724,935,7,308,36,131,98,119,163,112,263,388,94,204
3772,Croutons/Bread Stick&salad Top,4,495,690,1568,27,503,53,274,179,177,268,179,413,678,168,352
3772,Croutons/Bread Stick&salad Top,5,537,783,2250,67,727,87,382,250,238,417,263,613,984,236,495
3772,Croutons/Bread Stick&salad Top,6,651,1034,3125,118,1028,125,534,364,334,626,354,850,1393,345,717
3772,Croutons/Bread Stick&salad Top,7,717,1167,4083,205,1378,167,735,476,427,844,461,1078,1867,466,975
3772,Croutons/Bread Stick&salad Top,8,642,960,4837,309,1663,200,888,546,511,1021,584,1336,2254,559,1136
3772,Croutons/Bread Stick&salad Top,9,606,926,5528,407,1916,235,1026,644,586,1195,687,1590,2591,654,1308
3772,Croutons/Bread Stick&salad Top,10,593,893,6195,511,2152,274,1152,730,672,1357,801,1821,2913,751,1497
3772,Croutons/Bread Stick&salad Top,11,600,902,6851,633,2434,299,1277,824,750,1520,897,2045,3254,847,1684
3772,Croutons/Bread Stick&salad Top,12,731,1258,7757,807,2798,334,1470,965,889,1722,1023,2283,3804,957,1968
3772,Croutons/Bread Stick&salad Top,13,693,1099,8541,930,3134,369,1630,1052,988,1915,1150,2547,4229,1031,2221
3772,Croutons/Bread Stick&salad Top,14,596,,,,,,,,,,,,,,
3772,Croutons/Bread Stick&salad Top,15,531,,,,,,,,,,,,,,
3772,Croutons/Bread Stick&salad Top,16,586,,,,,,,,,,,,,,
3772,Croutons/Bread Stick&salad Top,17,588,,,,,,,,,,,,,,
3772,Croutons/Bread Stick&salad Top,18,577,,,,,,,,,,,,,,
3772,Croutons/Bread Stick&salad Top,19,557,,,,,,,,,,,,,,
3772,Croutons/Bread Stick&salad Top,20,535,,,,,,,,,,,,,,
3772,Croutons/Bread Stick&salad Top,21,556,,,,,,,,,,,,,,
3772,Croutons/Bread Stick&salad Top,22,556,,,,,,,,,,,,,,
3772,Croutons/Bread Stick&salad Top,23,499,,,,,,,,,,,,,,
3772,Croutons/Bread Stick&salad Top,24,529,,,,,,,,,,,,,,
3772,Croutons/Bread Stick&salad Top,25,459,,,,,,,,,,,,,,
3772,Croutons/Bread Stick&salad Top,26,467,,,,,,,,,,,,,,
3775,Fruit Snacks,1,65,102,88,0,19,4,24,12,7,16,6,15,42,9,19
3775,Fruit Snacks,2,239,359,393,4,71,15,95,31,28,124,47,95,182,30,89
3775,Fruit Snacks,3,306,412,739,22,129,26,148,57,55,247,117,203,342,64,146
3775,Fruit Snacks,4,438,564,1241,45,219,38,234,100,85,400,196,371,558,106,204
3775,Fruit Snacks,5,742,1123,2202,92,376,62,417,198,163,683,342,626,956,206,397
3775,Fruit Snacks,6,1082,2148,3897,217,668,101,859,341,300,1275,579,1018,1755,342,914
3775,Fruit Snacks,7,1170,2437,5660,429,1015,148,1373,502,445,1966,778,1353,2671,483,1572
3775,Fruit Snacks,8,1376,3372,8065,726,1518,241,2051,711,653,2860,1099,1806,3931,730,2456
3775,Fruit Snacks,9,1476,3798,10684,1093,2101,340,2921,901,870,3828,1420,2273,5370,974,3485
3775,Fruit Snacks,10,1493,3951,13265,1557,2687,420,3813,1124,1069,4938,1749,2778,6880,1229,4560
3775,Fruit Snacks,11,1424,3505,15367,2054,3221,512,4531,1365,1278,5943,2048,3274,8305,1460,5427
3775,Fruit Snacks,12,1261,2779,17007,2448,3614,587,5117,1529,1445,6625,2345,3678,9379,1643,6085
3775,Fruit Snacks,13,1164,2309,18339,2804,3933,635,5609,1683,1567,7284,2581,4078,10285,1811,6598
3775,Fruit Snacks,14,757,,,,,,,,,,,,,,
3775,Fruit Snacks,15,620,,,,,,,,,,,,,,
3775,Fruit Snacks,16,564,,,,,,,,,,,,,,
3775,Fruit Snacks,17,613,,,,,,,,,,,,,,
3775,Fruit Snacks,18,552,,,,,,,,,,,,,,
3775,Fruit Snacks,19,529,,,,,,,,,,,,,,
3775,Fruit Snacks,20,1010,,,,,,,,,,,,,,
3775,Fruit Snacks,21,796,,,,,,,,,,,,,,
